Name,Citation_Count,Degree_Centrality,Clustering_Coefficient,Eigenvector_Centrality,Efficiency,K_core
Allison+Ferguson,-0.158147686976,-0.0756609340933,-0.694114171111,-0.0487770680981,-1.02653539374,-0.269818193056
Laura+Colgin,-0.194872108167,0.14447135146,0.758528741655,-0.049831915501,0.609458273245,0.809702474149
Caterina A. M.+La Porta,-0.208643766113,0.14447135146,-0.116948013807,-0.0485286863272,-0.464162570717,6.19737451752e-05
Francisca+Ramírez,-0.217824871411,-0.405859362424,0.758528741655,-0.0497814007472,0.609458273245,-0.539698359857
Annette+Meister,-0.213234318762,-0.18572707687,0.758528741655,-0.0498320545647,0.609458273245,6.19737451752e-05
Julie O.+Cross,-0.18110045022,0.474669779791,-0.727128782765,-0.0450254646247,-1.34257962487,0.809702474149
Annette+Setzer,-0.213234318762,0.364603637014,-0.452007018983,-0.0479191647383,-0.952172045245,0.539822307348
Jen-Inn+Chyi,0.0438366295714,1.57533120756,-1.22588523739,-0.0490956210501,-2.23493980686,1.07958264095
Jaita+Paul,-0.130604371083,0.474669779791,-0.429997277881,-0.0256829386646,-0.952172045245,1.07958264095
Ann Y.+Lee,-0.194872108167,0.0344052086834,0.758528741655,0.012087869083,0.609458273245,0.539822307348
Sophia E.+Hayes,-0.0112500022143,0.474669779791,-1.12330412261,-0.0469639752233,-1.86312306436,6.19737451752e-05
Mara G.+Prentiss,-0.121423265786,0.254537494237,-0.678982474103,-0.00645324342941,-1.203768041,0.539822307348
Kirsten M. Ø.+Jensen,-0.171919344923,0.0344052086834,0.758528741655,-0.0330497966447,0.609458273245,0.539822307348
Elodie+Leveugle,-0.217824871411,-0.405859362424,0.758528741655,-0.0498379436525,0.609458273245,-0.539698359857
Joyce+Lee,-0.171919344923,-0.295793219647,0.758528741655,-0.0496805180242,0.609458273245,-0.269818193056
Pascale+Fabre,-0.208643766113,-0.5159255052,0.758528741655,-0.0498435204832,0.609458273245,-0.809578526659
Bożena+Szabat,-0.204053213464,-0.5159255052,0.758528741655,-0.0498323279988,0.609458273245,-0.809578526659
Alessandra+Bellissimo,-0.204053213464,0.0344052086834,0.758528741655,-0.0495609970233,0.609458273245,0.539822307348
Hyunsoo+Pang,-0.208643766113,-0.295793219647,0.758528741655,-0.04978160058,0.609458273245,-0.269818193056
Christine+Lindstrøm,-0.199462660815,-0.625991647977,-1.96517671978,-0.0498453492784,0.609458273245,-1.07945869346
Brittney+Cornelius,-0.213234318762,-0.405859362424,0.758528741655,-0.049839401595,0.609458273245,-0.539698359857
Hema+Ramachandran,-0.199462660815,0.254537494237,-1.0572748993,-0.03805722673,-1.68093286054,-0.269818193056
Amanda L.+Tiano,-0.208643766113,0.584735922567,-0.231909607958,-0.048221776593,-0.711921227016,1.07958264095
Lynn+Groome,-0.148966581679,-0.295793219647,-1.0572748993,-0.0497040577394,-1.10833507709,-0.539698359857
Giulia C.+De Fusco,-0.18110045022,-0.405859362424,0.758528741655,-0.0497063390215,0.609458273245,-0.539698359857
Akiko+Kitano,-0.194872108167,0.804868208121,-0.58835857444,-0.0430121899993,-1.23103460212,1.07958264095
Mia+Ihm,-0.158147686976,-0.405859362424,0.758528741655,-0.0498429256551,0.609458273245,-0.539698359857
Nathalie+Brun,-0.204053213464,-0.18572707687,0.758528741655,-0.0498266033112,0.609458273245,6.19737451752e-05
Laney R.+Mills,-0.171919344923,-0.625991647977,-1.96517671978,-0.0498325174525,0.609458273245,-1.07945869346
Sunčica+Elezović-Hadžić,-0.213234318762,-0.295793219647,-1.0572748993,-0.0498329305111,-1.10833507709,-0.809578526659
Carmen S.+Menoni,0.282545367309,0.14447135146,-0.700599184114,-0.0498293288056,-1.17990980002,6.19737451752e-05
Vanesa+Avalos-Gaytán,-0.204053213464,-0.295793219647,0.758528741655,-0.0498392915721,0.609458273245,-0.269818193056
Chiara+Greganti,-0.199462660815,0.14447135146,-0.0196728187554,-0.049736795912,-0.344871365832,0.269942140546
Ellen Swomley+Stewart,-0.162738239625,-0.5159255052,0.758528741655,-0.0498453496683,0.609458273245,-0.809578526659
Céline+Barreteau,-0.217824871411,-0.18572707687,0.758528741655,-0.0475117190743,0.609458273245,6.19737451752e-05
Alba+Ramírez,-0.0846988445952,-0.295793219647,-0.149373078824,-0.0497217155576,-0.249438401924,-0.269818193056
Elisabetta+Majerotto,0.195324866982,0.14447135146,-1.18697515937,-0.0497882244659,-1.77636582445,6.19737451752e-05
Kenya+Nakamura,-0.213234318762,0.0344052086834,0.758528741655,-0.0484124605483,0.609458273245,0.539822307348
Seungwoo+Song,-0.213234318762,-0.5159255052,0.758528741655,-0.0497673339355,0.609458273245,-0.809578526659
