Name,Citation_Count,Degree_Centrality,Clustering_Coefficient,Eigenvector_Centrality,Efficiency,K_core
Véronique+Bornand,8,1.979923574950007e-05,0.9285714285714286,1.8729832700197902e-08,0.9722222222222222,7
S. Shelly+Sharma,63,1.979923574950007e-05,0.14285714285714285,3.167427219232867e-05,0.6666666666666666,5
Valery+Kolkovsky,0,1.732433128081256e-05,1.0,5.453121169361557e-08,1.0,7
Dahyun+Yum,3,2.7223949155562594e-05,0.7636363636363637,1.2818279529943213e-07,0.9015151515151515,7
Sambandam+Baskar,0,7.424713406062525e-06,1.0,1.1184157029647544e-10,1.0,3
Srividya S.+Duvvuri,2,2.4749044686875087e-05,1.0,9.449721869245898e-06,1.0,10
M. Lynn+Stevenson,531,0.00012374522343437544,0.22693877551020408,7.766204467365782e-06,0.6286274509803922,13
Anđela+Šarić,12,4.949808937375017e-06,1.0,1.1090051331954486e-09,1.0,2
Chaok+Seok,5,2.4749044686875086e-06,0.0,4.4507632239762166e-09,1.0,1
Nguyen Huyen+Tung,31,1.732433128081256e-05,0.8095238095238095,5.341075237566982e-08,0.9285714285714286,5
Katherine+Luna,4,4.454828043637515e-05,0.26143790849673204,1.2835091164053108e-05,0.6695906432748538,10
Klara+Grönhagen,2,7.424713406062525e-06,1.0,4.358633179689688e-10,1.0,3
Anna+Sitek,50,2.7223949155562594e-05,0.2909090909090909,1.3973796605152804e-07,0.7045454545454546,7
Angela+Olinto,49,7.424713406062525e-06,0.3333333333333333,2.070185056580332e-08,0.8333333333333334,3
Ivana+Petković,4,4.949808937375017e-06,1.0,3.695313673761779e-08,1.0,2
Jianfei+Wang,1,1.484942681212505e-05,1.0,5.63557077030275e-06,1.0,6
Ligia E.+Zamora,24,4.454828043637515e-05,0.30718954248366015,5.2498154075214155e-06,0.6900584795321637,8
Isabel+Cordero-Carrión,60,2.4749044686875087e-05,0.5111111111111111,6.938929095510666e-09,0.8,8
Maki+Kawai,231,0.00018314293068287564,0.09440947797112181,1.6674037174852748e-05,0.5592792792792792,15
Dana A.+Schwartz,22,1.2374522343437543e-05,1.0,2.2487264621148413e-07,1.0,5
Joanna+Modławska,20,2.4749044686875086e-06,0.0,1.782014014232676e-09,1.0,1
Stella+Oldenbürger,2,1.732433128081256e-05,1.0,4.5722623083660684e-10,1.0,7
Christelle+Monat,9,3.464866256162512e-05,1.0,2.8402176131699576e-08,1.0,14
Karen Schou+Pedersen,5,4.949808937375017e-06,1.0,1.0421928689563175e-08,1.0,2
Cécile+Goffaux,25,4.949808937375017e-06,1.0,1.0871560089429854e-08,1.0,2
Alexandra+Behrle,3,4.949808937375017e-06,1.0,3.5248795414960975e-09,1.0,2
Leslie M.+Phinney,10,7.424713406062525e-06,1.0,2.4920587869270926e-08,1.0,3
Biqiong+Yu,5,5.93977072485002e-05,1.0,0.00019168344596229742,1.0,24
Dipti+Chakraborty,13,7.424713406062525e-06,1.0,6.241225542128431e-05,1.0,3
Karin+Soejima,1,9.899617874750034e-06,1.0,4.079325338416325e-09,1.0,4
Julia+Braun,16,1.484942681212505e-05,0.8666666666666667,1.6439580548752598e-07,0.9523809523809523,5
Paula B.+Monteiro,9,4.949808937375017e-06,1.0,7.040786106372786e-10,1.0,2
Geetha R.+Dholakia,1,9.899617874750034e-06,1.0,3.3735797682979556e-08,1.0,4
Dorit+Ron,34,1.2374522343437543e-05,0.8,1.591790869801163e-07,0.9333333333333333,5
Amy Q.+Shen,6,2.4749044686875087e-05,0.3333333333333333,9.232876582521874e-07,0.7272727272727273,5
Elsa B.+Iturbe,1,2.4749044686875086e-06,0.0,2.04712948163093e-09,1.0,1
Yuki+Miyamoto,0,2.4749044686875087e-05,1.0,7.875882267980101e-08,1.0,10
Viktoria+Blavatska,8,2.4749044686875086e-06,0.0,3.3107745274829166e-08,1.0,1
Chiu+Liu,9,2.4749044686875086e-06,0.0,7.020925371347322e-07,1.0,1
Erika+Andersson,442,0.00018066802621418814,0.07343987823439878,1.0197623044690856e-05,0.5492410218437616,12
Christina+Matson,5,7.424713406062525e-06,1.0,6.583228002189452e-10,1.0,3
Ei Shwe Zin+Thein,2,4.949808937375017e-06,1.0,9.148793803587524e-05,1.0,2
Tania S.+Cabral,4,1.484942681212505e-05,1.0,1.0292265414596992e-05,1.0,6
Olga+Kosareva,0,1.484942681212505e-05,1.0,2.393065042816905e-07,1.0,6
Tahira+Nasreen,5,7.424713406062525e-06,0.3333333333333333,2.5210915992757145e-07,0.8333333333333334,2
Liudmila A.+Pozhar.,3,2.4749044686875086e-06,0.0,3.145395524682801e-09,1.0,1
Candi S.+Cook,10,1.732433128081256e-05,1.0,1.84074853582855e-08,1.0,7
M. Elaine+Mahon,9,7.424713406062525e-06,0.6666666666666666,4.837743895642113e-08,0.9166666666666666,2
G. Verona+Rinati,32,9.899617874750034e-06,1.0,1.2785419584177516e-06,1.0,4
Pham Thu+Nga,1,1.979923574950007e-05,1.0,5.263901348529437e-10,1.0,8
Eva+Sagi,60,9.899617874750034e-06,0.5,3.0550273198931125e-06,0.85,4
Jayeeta+Chowdhury,1,4.949808937375017e-06,1.0,3.2191286657626063e-09,1.0,2
Sydney+Bloomenthal,4,2.4749044686875086e-06,0.0,4.403654886267564e-12,1.0,1
Viktoriia+Kornich,22,1.2374522343437543e-05,0.7,2.8512465074492194e-06,0.9,5
Lucia+Gálisová,0,4.949808937375017e-06,1.0,6.7218942031519435e-09,1.0,2
Melissa+Lambropoulos,37,1.732433128081256e-05,0.2857142857142857,2.948784390732713e-07,0.7321428571428571,3
Sadhana+Puntambekar,0,9.899617874750034e-06,1.0,2.882008920358791e-10,1.0,4
Nada M.+Dimitrijevic,16,3.464866256162512e-05,1.0,8.725637691409138e-06,1.0,14
Yvonne+Andersson,7,2.96988536242501e-05,0.5909090909090909,1.0115079424742463e-06,0.8269230769230769,9
Xubing+Zhou,0,2.4749044686875086e-06,0.0,1.59741536976468e-06,1.0,1
Nara+Altmann,1,4.949808937375017e-06,1.0,9.554687888681742e-09,1.0,2
Svetlana G.+Shasharina,3,2.4749044686875086e-06,0.0,4.0991925632832496e-08,1.0,1
Marie+Farge,29,2.2274140218187576e-05,0.3333333333333333,4.08036417529862e-12,0.7333333333333333,4
Elisabeth+Reiger,54,6.929732512325025e-05,0.35978835978835977,9.299485335111933e-07,0.7019704433497537,13
Anna+Stradner,21,1.2374522343437543e-05,0.6,5.414575861797648e-09,0.8666666666666667,3
Tânia+Toméand,4,2.4749044686875086e-06,0.0,6.31298077587276e-10,1.0,1
Solmaz+Torabi,0,2.4749044686875086e-06,0.0,4.516174955997278e-10,1.0,1
Katarzyna+Grebieszkow,9,1.2374522343437543e-05,0.5,1.4776292538042366e-07,0.8333333333333334,3
Marcy E.+Rosenkrantz,1,7.424713406062525e-06,0.3333333333333333,2.4502309289416786e-09,0.8333333333333334,2
Yamaguchi+Takahide,83,0.00011137070109093788,0.21818181818181817,2.387433458497298e-06,0.6260869565217392,14
Meral+Aydin,0,2.4749044686875086e-06,0.0,1.3834983898465698e-08,1.0,1
Inès+Waldmueller,12,7.424713406062525e-06,0.6666666666666666,3.6545717924317075e-08,0.9166666666666666,2
Kazuma+Yagyu,3,4.207337596768765e-05,0.7058823529411765,2.235355617663572e-06,0.869281045751634,13
Ekaterina+Pomjakushina,26,9.404636981012533e-05,0.18492176386913228,3.940823396082165e-05,0.6133603238866396,13
Azadeh Moradinezhad+Dizgah,6,7.424713406062525e-06,1.0,2.8539573842388357e-08,1.0,3
Renate+Fetzer,2,1.732433128081256e-05,1.0,6.000622872963131e-09,1.0,7
Speranta+Tanasescu,2,1.979923574950007e-05,1.0,1.830775561086007e-08,1.0,8
Hiromi+Okamoto,96,4.207337596768765e-05,0.16176470588235295,1.2671165167052622e-07,0.6274509803921569,6
Anne E. B.+Nielsen,137,3.217375809293761e-05,0.23076923076923078,3.4541476876745527e-07,0.6703296703296703,9
Silja+Brensing,1,2.2274140218187576e-05,0.6666666666666666,3.77002077082394e-08,0.8666666666666667,7
Sara H.+Muller,12,7.424713406062525e-06,1.0,1.1998874975602695e-07,1.0,3
Oana+Stoica,14,4.949808937375017e-06,1.0,2.0672510754377142e-07,1.0,2
Yousra+Nahas,1,4.949808937375017e-06,1.0,1.4949005683165135e-08,1.0,2
Virginia G.+Thomas,16,1.484942681212505e-05,0.4666666666666667,6.318701631695134e-10,0.8095238095238095,4
Jacqueline+Faridani,14,1.2374522343437543e-05,0.9,1.5006560407413143e-09,0.9666666666666667,4
Susanne+Mirbt,2,1.2374522343437543e-05,1.0,1.3210230255274767e-07,1.0,5
Katrin F.+Domke,5,9.899617874750034e-06,1.0,4.988136723839149e-09,1.0,4
Jacquelyn A.+Weiss,44,4.949808937375017e-06,1.0,2.672684748837553e-07,1.0,2
Ellen+Block,28,2.4749044686875086e-06,0.0,1.2779287921343031e-06,1.0,1
Kanwal G.+Singh,75,2.4749044686875086e-06,0.0,1.47008751221106e-08,1.0,1
Marta+Sánchez-Peláez,11,9.899617874750034e-06,1.0,2.902612035808912e-09,1.0,4
Hitoe+Habuchi,1,4.949808937375017e-06,1.0,2.4792056349501825e-09,1.0,2
Yasemin+Kurtulus,23,7.424713406062525e-06,1.0,7.610641553728311e-08,1.0,3
Murielle+Hsu,0,7.424713406062525e-06,1.0,1.1644105008230142e-09,1.0,3
Claire+Mathieu,1,7.424713406062525e-06,1.0,1.625684257960304e-08,1.0,3
Sophie+de Brion,21,1.484942681212505e-05,1.0,1.7244594656106396e-06,1.0,6
Anna+Pohl,19,1.2374522343437543e-05,1.0,1.7526429965440023e-06,1.0,5
Chandrima+Mitra,87,3.712356703031263e-05,0.29523809523809524,2.9187809406048347e-06,0.6916666666666667,10
Dinah+Parker,4,7.424713406062525e-06,1.0,1.259823161340649e-10,1.0,3
Line+Kalhøj,50,2.96988536242501e-05,0.9545454545454546,2.823395294787769e-08,0.9807692307692307,11
Jakyoung+Song,83,1.732433128081256e-05,0.19047619047619047,7.90211490954907e-07,0.6964285714285714,7
Hasung+Sim,0,4.454828043637515e-05,0.6339869281045751,0.00011464649784442417,0.8362573099415205,15
Shilpa+Kastha,0,4.949808937375017e-06,1.0,3.8176076413606954e-10,1.0,2
Tatyana V.+Kuznetsova,0,2.4749044686875087e-05,1.0,8.732408169738476e-07,1.0,10
Laura+Waller,1,7.424713406062525e-06,1.0,2.822405553370522e-09,1.0,3
Jungmin+Hwang,0,2.7223949155562594e-05,1.0,1.2750426410351886e-06,1.0,11
Reena+Meijer Drees,12,4.454828043637515e-05,1.0,3.9719152730461244e-05,1.0,18
Itan+Barmes,7,4.949808937375017e-06,1.0,1.6355067105178878e-08,1.0,2
Natália+Móller,1,7.424713406062525e-06,1.0,8.98010686867534e-09,1.0,3
Nikita+Stepanov,19,9.899617874750034e-06,1.0,3.100653654438418e-07,1.0,4
Huijun+Zhao,0,1.732433128081256e-05,1.0,2.004828169106836e-07,1.0,7
Ulrike+Kürpick,146,1.2374522343437543e-05,0.3,1.0061053203539675e-05,0.7666666666666667,4
Qiaoni+Chen,11,9.899617874750034e-06,1.0,2.944477569823799e-08,1.0,4
Karen+Michaeli,109,2.96988536242501e-05,0.24242424242424243,1.6869971285079515e-06,0.6794871794871795,7
Linda K.+DeNoyer,8,1.484942681212505e-05,0.8666666666666667,7.942372016734396e-08,0.9523809523809523,6
Labrini+Athanasopoulou,0,7.424713406062525e-06,1.0,4.475565055485051e-11,1.0,3
Ashley S.+Harvey,2,1.979923574950007e-05,1.0,1.830775561086007e-08,1.0,8
Fay+Ajzenberg,170,4.949808937375017e-06,0.0,1.0606284028290964e-06,0.8333333333333334,1
Simonetta+Liuti,79,3.217375809293761e-05,0.20512820512820512,2.191972203315156e-06,0.6593406593406593,4
Shannon L.+Starr,0,4.949808937375017e-06,1.0,1.291593886193645e-08,1.0,2
Peggy J.+Christenson,2,2.4749044686875086e-06,0.0,6.12852627914949e-07,1.0,1
Valery+Shelyuto,0,7.424713406062525e-06,1.0,1.2920382816758235e-07,1.0,3
Amanda J.+Preyer,14,2.4749044686875086e-06,0.0,5.3178142325446796e-12,1.0,1
Hanna+Wojewódka,0,1.2374522343437543e-05,1.0,6.254838139327403e-08,1.0,5
Sally A.+Wasileski,16,7.424713406062525e-06,1.0,3.075714409761464e-08,1.0,3
Jayita+Ghosh,2,3.464866256162512e-05,0.46153846153846156,4.363121459793022e-10,0.7666666666666667,7
Cécile+Monthus,261,1.732433128081256e-05,0.19047619047619047,4.7009504880424856e-07,0.6964285714285714,6
Pinja+Haikka,10,1.732433128081256e-05,0.42857142857142855,3.5500268869241926e-08,0.7857142857142857,6
Aielet+Efrati,27,2.96988536242501e-05,0.4090909090909091,6.176552778743943e-08,0.75,8
Agnieszka+Łuszczak,9,2.4749044686875086e-06,0.0,2.549174662432063e-10,1.0,1
Andrea+Perucchi,0,2.4749044686875087e-05,1.0,3.5403262898958733e-07,1.0,10
Marta L.+Trobo,17,1.732433128081256e-05,0.23809523809523808,6.233773681738672e-08,0.7142857142857143,5
Joan+Soto,379,5.444789831112519e-05,0.12121212121212122,5.746198989147358e-08,0.5988142292490118,6
Priya+Gambhire,0,2.4749044686875086e-06,0.0,1.498207401199441e-12,1.0,1
Ditte+Møller,88,1.2374522343437543e-05,0.5,1.200894776521684e-07,0.8333333333333334,4
Melissa A.+Petruska,30,1.2374522343437543e-05,1.0,1.2186922095438852e-07,1.0,5
Liudmila+Siurakshina,20,1.979923574950007e-05,0.75,8.793464732524252e-06,0.9027777777777778,6
Heike+Boos,16,4.949808937375017e-06,1.0,1.368192424933663e-09,1.0,2
Janet+Whitesell,18,7.424713406062525e-06,1.0,1.7847182674541864e-08,1.0,3
Estelle+Homeyer,1,2.4749044686875087e-05,1.0,3.3929070263758583e-08,1.0,10
Sara+Blomberg,3,4.454828043637515e-05,0.6601307189542484,6.339827131097527e-07,0.847953216374269,14
Shuiqin+Zhou,10,2.4749044686875086e-06,0.0,7.759590883180774e-10,1.0,1
Barbara+Miczko,0,4.949808937375017e-06,1.0,1.1886394367975557e-09,1.0,2
Lavinia+Curecheriu,0,7.424713406062525e-06,1.0,7.129174339146157e-11,1.0,3
Ekaterina+Poutrina,29,1.484942681212505e-05,0.6,3.068112232641798e-08,0.8571428571428571,5
Swati+Jain,16,1.2374522343437543e-05,0.8,2.203023384417149e-09,0.9333333333333333,4
Jennifer L.+Niedziela,18,1.484942681212505e-05,1.0,5.039068532620335e-05,1.0,6
Teresita+Burastero,0,7.424713406062525e-06,1.0,5.540580713519347e-10,1.0,3
Camille+Bonvin,209,3.712356703031263e-05,0.17142857142857143,1.9549536639043925e-08,0.6375,8
Silvia+Gabardi,4,1.484942681212505e-05,0.6,3.373739660880114e-08,0.8571428571428571,6
Ellen+Siebert-Henze,1,9.899617874750034e-06,1.0,4.391955059083668e-08,1.0,4
Jeannette+Kemmer,5,1.979923574950007e-05,0.7142857142857143,1.075753904807225e-06,0.8888888888888888,8
Junko+Ide,0,2.7223949155562594e-05,1.0,3.92502527622014e-07,1.0,11
Louisa C.+Jonker,10,7.424713406062525e-06,1.0,4.064528450740081e-10,1.0,3
Claire E.+Max,5,9.899617874750034e-06,0.3333333333333333,4.818889095146822e-10,0.8,2
Katelin+Schutz,7,1.484942681212505e-05,0.4666666666666667,3.6878610086208694e-08,0.8095238095238095,4
Catherine A.+Dukes,32,2.4749044686875086e-06,0.0,2.0345971640916714e-09,1.0,1
Uta+Naether,27,2.96988536242501e-05,0.3181818181818182,1.1015853739117109e-07,0.7115384615384616,7
Nadezda A.+Smirnova,4,4.949808937375017e-06,1.0,1.1050500265566233e-09,1.0,2
Yunyun+Li,6,1.732433128081256e-05,0.6190476190476191,2.390880490820713e-06,0.8571428571428571,6
Nausheen+Shah,17,9.899617874750034e-06,0.6666666666666666,6.54863216961043e-08,0.9,4
Marcela+Herrera,3,7.424713406062525e-06,1.0,6.3515539328835235e-09,1.0,3
Otilia+Mó,0,9.899617874750034e-06,1.0,2.1273756210337648e-08,1.0,4
Vasileia+Filidou,8,2.2274140218187576e-05,0.6666666666666666,3.4277790361523144e-07,0.8666666666666667,7
Ekaterina O.+Pozdeeva,0,9.899617874750034e-06,1.0,5.270979657964979e-10,1.0,4
Ayse+Erzan,4,4.949808937375017e-06,0.0,1.9495721091475173e-08,0.8333333333333334,2
Jiangdan+Li,2,4.949808937375017e-06,1.0,1.0812660148778411e-07,1.0,2
Yangwei+Zhang,0,2.4749044686875087e-05,1.0,4.540783070846431e-06,1.0,10
Marta+Żelazna,2,7.424713406062525e-06,1.0,3.268858265287568e-10,1.0,3
Alison B.+Walker,18,2.7223949155562594e-05,0.23636363636363636,7.673713092412091e-07,0.6818181818181818,6
Ann-Christin+Wallerstein,1,9.899617874750034e-06,1.0,3.77719180184476e-11,1.0,4
Dorin C.+Ionescu,9,7.424713406062525e-06,0.3333333333333333,9.119496524266581e-07,0.8333333333333334,2
Adi+Salomon,32,3.217375809293761e-05,0.47435897435897434,2.1916627824102777e-07,0.7747252747252747,7
Ila R.+Fiete,1,2.4749044686875086e-06,0.0,2.4327300540684665e-09,1.0,1
Hanan+Herzig Sheinfux,10,2.7223949155562594e-05,0.7454545454545455,6.801412902179643e-08,0.8939393939393939,9
Ayako+Watanabe,6,2.7223949155562594e-05,0.4909090909090909,1.942953103582572e-05,0.7878787878787878,9
Xurong+Chen,0,1.732433128081256e-05,0.19047619047619047,4.3618746809003644e-07,0.6964285714285714,5
Rossella+Latempa,3,4.949808937375017e-06,1.0,1.114111377766721e-09,1.0,2
Karri+Saloriutta,15,1.979923574950007e-05,0.6428571428571429,5.509528834812855e-07,0.8611111111111112,6
Debarati+Chatterjee,29,1.979923574950007e-05,0.32142857142857145,1.3393427450294826e-07,0.7361111111111112,6
Yuko+Fukuda,6,4.949808937375017e-06,1.0,2.741152364489398e-09,1.0,2
Tracy J.+Vogler,2,4.949808937375017e-06,1.0,3.254257561060502e-09,1.0,2
Yumiko+Masuda,0,4.949808937375017e-06,1.0,1.3900257932378914e-07,1.0,2
Shubha+Tewari,48,2.2274140218187576e-05,0.4166666666666667,3.1522694512935684e-07,0.7666666666666667,6
Rebecca K.+Leane,8,1.2374522343437543e-05,0.8,2.4627117011637926e-07,0.9333333333333333,5
Sara+Ghatnekar,2,4.949808937375017e-06,1.0,3.2717517898447717e-10,1.0,2
Tomoe+Ikawa,9,2.4749044686875086e-06,0.0,1.9266775224711648e-09,1.0,1
Lidia C.+Gomes,5,9.899617874750034e-06,1.0,3.1762513352959946e-06,1.0,4
Silvia+Albaladejo,25,9.899617874750034e-06,0.8333333333333334,3.354419756990774e-09,0.95,4
Afsaneh+Sadrolashrafi,11,4.949808937375017e-06,1.0,2.948786481852409e-11,1.0,2
Jyoti A.+Shah,6,2.4749044686875086e-06,0.0,8.550377796465671e-08,1.0,1
Mira+Yun,4,7.424713406062525e-06,1.0,3.1947888028416347e-07,1.0,3
Nayara+Fonseca,0,4.949808937375017e-06,1.0,3.905327357699071e-08,1.0,2
Kay+Jörg Wiese,88,4.949808937375017e-06,1.0,5.6287231165311004e-08,1.0,2
Jennie H.+Traschen,237,2.4749044686875086e-06,0.0,4.020413777095867e-09,1.0,1
Songbo+Jin,37,7.424713406062525e-06,1.0,4.17473212443047e-07,1.0,3
Petra+Jönson,4,9.899617874750034e-06,1.0,3.743603095744782e-08,1.0,4
Valérie+Doya,43,9.899617874750034e-06,0.8333333333333334,7.263645902028373e-09,0.95,4
Birgit+Fischer,0,7.424713406062525e-06,1.0,1.41998499630982e-09,1.0,3
Silke+Siegert,24,7.424713406062525e-06,1.0,2.3395397016896147e-10,1.0,3
Xinrui+Hou,16,4.949808937375017e-06,1.0,1.1850910523478727e-08,1.0,2
Cigdem+Ozkan Loch,2,7.424713406062525e-06,1.0,2.2198414129683988e-09,1.0,3
Arlee V.+Smith,3,7.424713406062525e-06,1.0,1.8587151359193147e-07,1.0,3
Celia H.+Voetmann,4,1.732433128081256e-05,1.0,3.882980366235258e-07,1.0,7
Lerwen+Liu,39,1.484942681212505e-05,0.3333333333333333,1.4846534823621243e-06,0.7619047619047619,6
Marie-Anne+Arrio,8,5.93977072485002e-05,0.391304347826087,3.553891262083315e-06,0.72,11
Hannah L.+Ray,1,1.2374522343437543e-05,1.0,4.143090036180705e-07,1.0,5
Katie L.+Ipson,2,4.949808937375017e-06,1.0,4.25358347170605e-08,1.0,2
Meenu+Dahiya,10,2.4749044686875086e-06,0.0,1.4873806088190833e-08,1.0,1
Svetlana G.+Protasova,13,2.7223949155562594e-05,0.6727272727272727,1.782048457961905e-08,0.8636363636363636,8
Inger S.+Jensen,7,9.899617874750034e-06,1.0,2.5773008443443755e-09,1.0,4
Ariane+Scuiller,10,1.732433128081256e-05,1.0,6.063941850066166e-07,1.0,7
Khadijeh+Imani,0,7.424713406062525e-06,1.0,2.028957780138487e-09,1.0,3
Hisako+Hirai,2,2.2274140218187576e-05,0.4444444444444444,1.0512759091356555e-07,0.7777777777777778,5
Débora P.+Menezes,159,4.454828043637515e-05,0.20915032679738563,9.405985056609258e-06,0.6461988304093568,6
Silke+Schaab,0,1.732433128081256e-05,1.0,3.81055292785835e-07,1.0,7
Dalia+Spektor,2,2.4749044686875086e-06,0.0,4.002290549366667e-07,1.0,1
Sabana+Shabnam,0,7.424713406062525e-06,1.0,9.648260687503645e-11,1.0,3
Moumita+Dasgupta,7,1.484942681212505e-05,1.0,1.428919097043681e-07,1.0,6
Rebecca+Davey,3,9.899617874750034e-06,1.0,1.7599793039813954e-11,1.0,4
Ngamta+Thamwattana,3,7.424713406062525e-06,0.3333333333333333,7.009174941589197e-11,0.8333333333333334,2
Laura R.+Vanderhoef,0,1.732433128081256e-05,1.0,1.7654388569791216e-07,1.0,7
Sonia+Gonorazky,12,2.4749044686875086e-06,0.0,4.445092627495659e-12,1.0,1
Brenda+Farrell,0,4.949808937375017e-06,1.0,1.0703945925718748e-12,1.0,2
Karin+Schmalzl,9,4.454828043637515e-05,0.28104575163398693,1.9116458834534355e-06,0.6783625730994152,8
Natalia+Shenogina,6,7.424713406062525e-06,1.0,1.9761834752965609e-07,1.0,3
Regine+Frank,7,4.949808937375017e-06,1.0,1.2575790285717098e-08,1.0,2
Rupal+Agrawal,17,2.4749044686875086e-06,0.0,1.232501444854323e-09,1.0,1
Mariya K.+Kurovskaya,7,7.424713406062525e-06,1.0,1.2988622427135326e-08,1.0,3
Kristina Lisa+Shalizi,7,4.949808937375017e-06,1.0,1.2085772746031493e-08,1.0,2
Suppawan+Kleekajai,0,1.732433128081256e-05,1.0,5.90179216937865e-07,1.0,7
Barbara+Warczak,0,9.899617874750034e-06,1.0,4.1149121270171675e-11,1.0,4
Tatiana A.+Pikuz,0,1.484942681212505e-05,1.0,3.590404867582329e-08,1.0,6
Jaishree+Malhotra,4,9.899617874750034e-06,0.8333333333333334,2.673271397755753e-07,0.95,3
Jolijn+Onvlee,1,1.2374522343437543e-05,1.0,1.6069924638705632e-09,1.0,5
Valery N.+Semenov,1,2.7223949155562594e-05,0.5636363636363636,1.3929155522796846e-10,0.8181818181818182,8
Takao+Yamamoto,31,3.712356703031263e-05,0.26666666666666666,1.2949649777510173e-07,0.6791666666666667,6
Changshui+Chen,1,9.899617874750034e-06,1.0,1.0004290957960242e-06,1.0,4
Emanuela+Dimastrogiovanni,17,1.2374522343437543e-05,0.4,6.07960405426959e-08,0.8,5
Gabriela+Mocanu,10,4.949808937375017e-06,0.0,3.0864825355125808e-09,0.8333333333333334,2
Magdalena+Kamińska,1,2.2274140218187576e-05,1.0,1.235537308271212e-08,1.0,9
Christina L.+Ting,5,4.949808937375017e-06,1.0,1.9677630413264517e-09,1.0,2
Leilei+Yin,28,4.949808937375017e-06,1.0,1.8651382365341253e-09,1.0,2
Véronique+Hussin,1,2.4749044686875086e-06,0.0,3.832441689556018e-16,1.0,1
Ayano+Tanabe,3,7.424713406062525e-06,1.0,3.0981483070116524e-08,1.0,3
Kathryn+Moler,107,1.2374522343437543e-05,1.0,3.182680677931848e-07,1.0,5
Kendra+Kathan,3,7.424713406062525e-06,1.0,2.548837931810642e-07,1.0,3
Teresa+Cole,16,4.949808937375017e-06,1.0,5.265041968092087e-07,1.0,2
Dounia+Cherigui,0,9.899617874750034e-06,1.0,1.0311317187379676e-08,1.0,4
Ulrike+Neemann,3,4.949808937375017e-06,1.0,6.6617870123478175e-09,1.0,2
Margherita+Lattuca,0,1.732433128081256e-05,0.8571428571428571,1.666166983285403e-09,0.9464285714285714,6
Olivia+Nicoletti,0,9.899617874750034e-06,1.0,1.629928588435198e-09,1.0,4
Julia+Kabuss,57,5.444789831112519e-05,0.26406926406926406,2.6107870282094e-07,0.6640316205533597,11
Rosa+López,920,0.00010642089215356287,0.14285714285714285,5.604668760209068e-06,0.5909090909090909,13
Inga Yu.+Tolstikhina,31,3.217375809293761e-05,0.44871794871794873,6.841403636869321e-06,0.7637362637362637,9
Raíla+André,5,4.949808937375017e-06,1.0,2.126456532533811e-11,1.0,2
Yoshie+Otake,2,1.979923574950007e-05,1.0,1.2720288091273242e-11,1.0,8
Luana S.+Pedroza,12,1.979923574950007e-05,0.6071428571428571,3.37772054981033e-07,0.8472222222222222,8
Margaret+Kivelson,22,4.949808937375017e-06,1.0,1.4215125914260747e-08,1.0,2
Bess+Fang,68,2.7223949155562594e-05,0.3090909090909091,1.0325411291594768e-07,0.7121212121212122,7
Hadar+Steinberg,42,3.712356703031263e-05,0.5714285714285714,1.8130041211455612e-06,0.8125,10
Virginie M.+Boucher,4,7.424713406062525e-06,1.0,1.0106164449989097e-09,1.0,3
Isabell+Schaffer,38,2.7223949155562594e-05,0.4727272727272727,1.2452660116687874e-08,0.7803030303030303,6
Magdalena+Woińska,1,1.2374522343437543e-05,1.0,5.573167746096423e-10,1.0,5
Keya Basu+Ghose,1,2.4749044686875086e-06,0.0,1.5240618344461497e-08,1.0,1
Kirsten+Zapfe,12,3.464866256162512e-05,1.0,0.00015912831260737003,1.0,14
Miyuki+Nishijima,1,1.2374522343437543e-05,1.0,4.3539932070775436e-08,1.0,5
Nicoletta+Brauckmann,1,7.424713406062525e-06,1.0,2.5072797968465646e-09,1.0,3
Marian+Ivanov,0,4.949808937375017e-06,1.0,5.900420537341803e-09,1.0,2
Leslie+Smith,22,4.949808937375017e-06,1.0,9.529825244736901e-09,1.0,2
Yuko+Hori,10,4.949808937375017e-06,1.0,5.682942314524622e-09,1.0,2
Alma X.+González-Morales,10,1.484942681212505e-05,0.5333333333333333,3.9353370864246425e-06,0.8333333333333334,5
Samina+Saleem,31,2.4749044686875086e-06,0.0,4.218466328704095e-10,1.0,1
